Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-on Total,Add-ons Purchased,Extended Warranty,Accessory,Impulse
1169,57,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,10/3/2023 0:00,Overnight,0,,0,0,0
1169,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,5/23/2024 0:00,Overnight,54.39,"Impulse Item,Accessory",0,1,1
1170,54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,4/1/2024 0:00,Overnight,76.57,"Extended Warranty,Extended Warranty",2,0,0
1171,50,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,10/8/2023 0:00,Standard,97.1,"Accessory,Accessory,Impulse Item",0,2,1
1171,50,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,12/15/2023 0:00,Overnight,52.57,"Accessory,Extended Warranty",1,1,0
1171,50,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,8/6/2024 0:00,Standard,89.46,"Extended Warranty,Extended Warranty",2,0,0
1171,50,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,9/7/2024 0:00,Overnight,0,,0,0,0
1174,29,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2/11/2024 0:00,Overnight,11.75,Extended Warranty,1,0,0
1174,29,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,8/13/2024 0:00,Standard,95.57,"Extended Warranty,Accessory,Impulse Item",1,1,1
1175,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,11/5/2023 0:00,Standard,0,,0,0,0
1175,62,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,9/17/2024 0:00,Express,108.15,"Extended Warranty,Accessory,Extended Warranty",2,1,0
1177,49,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,5/30/2024 0:00,Overnight,69,"Impulse Item,Impulse Item,Impulse Item",0,0,3
1178,19,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,4/23/2024 0:00,Overnight,45.32,"Impulse Item,Impulse Item",0,0,2
1180,41,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,3/15/2024 0:00,Express,0,,0,0,0
1181,50,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,8/4/2024 0:00,Standard,35.87,Impulse Item,0,0,1
1182,78,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,11/15/2023 0:00,Standard,37.96,Accessory,0,1,0
1182,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,11/17/2023 0:00,Overnight,16.81,Accessory,0,1,0
1183,80,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,9/29/2023 0:00,Standard,133.13,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,9/18/2024 0:00,Standard,0,,0,0,0
1184,71,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,8/9/2024 0:00,Express,90.9,"Accessory,Extended Warranty,Accessory",1,2,0
1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2/6/2024 0:00,Express,0,,0,0,0
1186,18,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,12/1/2023 0:00,Express,125.76,"Accessory,Accessory,Accessory",0,3,0
1187,55,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2/2/2024 0:00,Express,0,,0,0,0
1188,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,1/28/2024 0:00,Standard,75.39,"Impulse Item,Extended Warranty,Accessory",1,1,1
1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,8/21/2024 0:00,Standard,86.82,"Extended Warranty,Impulse Item",1,0,1
1189,31,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,11/17/2023 0:00,Express,0,,0,0,0
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,12/3/2023 0:00,Overnight,46.11,"Extended Warranty,Accessory",1,1,0
1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,12/26/2023 0:00,Express,0,,0,0,0
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,8/10/2024 0:00,Standard,38.32,"Accessory,Impulse Item",0,1,1
1192,60,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,11/24/2023 0:00,Overnight,131.53,"Impulse Item,Extended Warranty,Impulse Item",1,0,2
1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2/25/2024 0:00,Standard,11.99,Accessory,0,1,0
1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,9/14/2024 0:00,Overnight,51.93,"Accessory,Accessory,Extended Warranty",1,2,0
1193,19,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,6/4/2024 0:00,Express,44.39,"Extended Warranty,Accessory",1,1,0
1193,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,8/18/2024 0:00,Overnight,88.37,"Accessory,Impulse Item,Accessory",0,2,1
1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,11/12/2023 0:00,Express,0,,0,0,0
1195,32,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,10/13/2023 0:00,Overnight,0,,0,0,0
1196,77,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,12/14/2023 0:00,Standard,0,,0,0,0
1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,4/7/2024 0:00,Express,0,,0,0,0
1196,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,5/10/2024 0:00,Express,31.26,Accessory,0,1,0
1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,5/10/2024 0:00,Overnight,17.61,Extended Warranty,1,0,0
1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,6/30/2024 0:00,Standard,36.12,Extended Warranty,1,0,0
1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,9/21/2024 0:00,Express,0,,0,0,0
1199,60,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,7/11/2024 0:00,Express,22.07,Impulse Item,0,0,1
1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,1/17/2024 0:00,Standard,23.52,"Accessory,Accessory",0,2,0
1203,43,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,4/30/2024 0:00,Standard,22.29,Accessory,0,1,0
1205,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,8/2/2024 0:00,Standard,0,,0,0,0
1208,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,7/25/2024 0:00,Standard,0,,0,0,0
1210,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2/26/2024 0:00,Standard,0,,0,0,0
1210,24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,4/29/2024 0:00,Overnight,31.5,Accessory,0,1,0
1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,1/4/2024 0:00,Standard,25.55,Impulse Item,0,0,1
1211,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,1/29/2024 0:00,Overnight,83.33,"Accessory,Accessory,Accessory",0,3,0
1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,7/7/2024 0:00,Standard,0,,0,0,0
1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,4/10/2024 0:00,Overnight,45.67,"Extended Warranty,Extended Warranty",2,0,0
1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,12/18/2023 0:00,Standard,33.58,Extended Warranty,1,0,0
1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,9/15/2024 0:00,Overnight,121.35,"Accessory,Impulse Item,Impulse Item",0,1,2
1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,9/20/2024 0:00,Express,60.11,"Extended Warranty,Extended Warranty,Impulse Item",2,0,1
1217,43,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2/9/2024 0:00,Express,45.61,Extended Warranty,1,0,0
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2/15/2024 0:00,Express,0,,0,0,0
1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,3/22/2024 0:00,Overnight,35.86,Accessory,0,1,0
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,3/24/2024 0:00,Express,112.77,"Accessory,Impulse Item,Impulse Item",0,1,2
1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,12/29/2023 0:00,Overnight,39.54,"Extended Warranty,Extended Warranty",2,0,0
1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,3/13/2024 0:00,Standard,64.55,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,8/8/2024 0:00,Overnight,56.39,"Extended Warranty,Extended Warranty",2,0,0
1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,8/13/2024 0:00,Standard,71.08,"Impulse Item,Impulse Item",0,0,2
1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,3/8/2024 0:00,Standard,0,,0,0,0
1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,6/19/2024 0:00,Standard,30.03,Extended Warranty,1,0,0
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,6/28/2024 0:00,Standard,103.02,"Accessory,Accessory,Extended Warranty",1,2,0
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,5/25/2024 0:00,Overnight,38.07,Extended Warranty,1,0,0
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,8/18/2024 0:00,Express,0,,0,0,0
1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2/10/2024 0:00,Overnight,70.87,"Extended Warranty,Impulse Item",1,0,1
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,10/18/2023 0:00,Express,25.66,Extended Warranty,1,0,0
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,1/11/2024 0:00,Overnight,0,,0,0,0
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2/23/2024 0:00,Standard,12.25,Accessory,0,1,0
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,5/27/2024 0:00,Standard,32.58,Accessory,0,1,0
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,9/23/2024 0:00,Overnight,24.63,Extended Warranty,1,0,0
1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,8/22/2024 0:00,Express,37.79,"Impulse Item,Accessory",0,1,1
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,8/14/2024 0:00,Standard,16.2,Accessory,0,1,0
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,9/1/2024 0:00,Overnight,20.42,"Impulse Item,Accessory",0,1,1
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,3/12/2024 0:00,Express,84.41,"Impulse Item,Impulse Item,Impulse Item",0,0,3
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,4/6/2024 0:00,Standard,117.41,"Extended Warranty,Accessory,Extended Warranty",2,1,0
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,12/12/2023 0:00,Overnight,33.26,Impulse Item,0,0,1
1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2/5/2024 0:00,Overnight,38.51,"Extended Warranty,Accessory",1,1,0
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2/7/2024 0:00,Standard,66.81,"Impulse Item,Extended Warranty,Impulse Item",1,0,2
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,5/23/2024 0:00,Express,0,,0,0,0
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,7/23/2024 0:00,Standard,66.63,"Accessory,Accessory",0,2,0
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,7/24/2024 0:00,Overnight,0,,0,0,0
1246,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,1/5/2024 0:00,Standard,0,,0,0,0
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,10/18/2023 0:00,Overnight,0,,0,0,0
1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,5/25/2024 0:00,Overnight,42.34,Impulse Item,0,0,1
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,11/4/2023 0:00,Overnight,0,,0,0,0
1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2/15/2024 0:00,Express,81.47,"Impulse Item,Impulse Item",0,0,2
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,4/7/2024 0:00,Standard,54.16,"Extended Warranty,Extended Warranty",2,0,0
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,10/14/2023 0:00,Standard,49.01,Impulse Item,0,0,1
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,8/26/2024 0:00,Overnight,41.67,Accessory,0,1,0
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,6/13/2024 0:00,Express,75.04,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,4/15/2024 0:00,Express,27.99,Accessory,0,1,0
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,12/27/2023 0:00,Express,79.98,"Extended Warranty,Extended Warranty",2,0,0
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2/15/2024 0:00,Express,0,,0,0,0
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,3/16/2024 0:00,Overnight,75.85,"Extended Warranty,Impulse Item",1,0,1
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,3/12/2024 0:00,Overnight,5.37,Impulse Item,0,0,1
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,8/10/2024 0:00,Express,75.25,"Extended Warranty,Extended Warranty,Extended Warranty",3,0,0
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,6/28/2024 0:00,Standard,92.17,"Impulse Item,Accessory,Accessory",0,2,1
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,7/17/2024 0:00,Express,84.68,"Extended Warranty,Extended Warranty,Accessory",2,1,0
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,5/10/2024 0:00,Express,94.38,"Impulse Item,Impulse Item,Accessory",0,1,2
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,1/31/2024 0:00,Standard,26.35,Impulse Item,0,0,1
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,11/24/2023 0:00,Overnight,121.05,"Accessory,Impulse Item,Accessory",0,2,1
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,10/19/2023 0:00,Standard,54.86,"Impulse Item,Impulse Item",0,0,2
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,10/22/2023 0:00,Express,0,,0,0,0
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,4/17/2024 0:00,Express,0,,0,0,0
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,10/12/2023 0:00,Express,7.28,Impulse Item,0,0,1
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,11/9/2023 0:00,Overnight,46.57,"Impulse Item,Accessory",0,1,1
1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,6/26/2024 0:00,Express,0,,0,0,0
1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,9/21/2024 0:00,Standard,67.15,"Accessory,Extended Warranty",1,1,0
1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,6/4/2024 0:00,Standard,0,,0,0,0
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,1/12/2024 0:00,Overnight,0,,0,0,0
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,9/30/2023 0:00,Standard,0,,0,0,0
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,4/18/2024 0:00,Standard,0,,0,0,0
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,7/22/2024 0:00,Express,14.76,Accessory,0,1,0
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,7/31/2024 0:00,Overnight,96.66,"Extended Warranty,Accessory,Accessory",1,2,0
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,10/11/2023 0:00,Express,0,,0,0,0
1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,9/19/2024 0:00,Express,24.46,Impulse Item,0,0,1
1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,3/11/2024 0:00,Overnight,40.76,Extended Warranty,1,0,0
1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,3/4/2024 0:00,Standard,112.19,"Extended Warranty,Accessory,Accessory",1,2,0
1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,3/13/2024 0:00,Standard,36.6,"Impulse Item,Extended Warranty",1,0,1
1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,3/8/2024 0:00,Express,84.33,"Impulse Item,Impulse Item,Impulse Item",0,0,3
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,6/13/2024 0:00,Express,38.42,"Impulse Item,Accessory",0,1,1
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,10/8/2023 0:00,Standard,23.78,Accessory,0,1,0
1278,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,11/24/2023 0:00,Overnight,39.99,"Impulse Item,Impulse Item",0,0,2
1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2/5/2024 0:00,Standard,39.33,"Extended Warranty,Accessory",1,1,0
1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,8/5/2024 0:00,Standard,43.26,"Accessory,Extended Warranty",1,1,0
1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,11/26/2023 0:00,Overnight,23.94,"Impulse Item,Accessory",0,1,1
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,8/21/2024 0:00,Standard,0,,0,0,0
1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,5/5/2024 0:00,Express,102.23,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,11/20/2023 0:00,Express,82.32,"Accessory,Extended Warranty",1,1,0
1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,6/8/2024 0:00,Express,46.24,Accessory,0,1,0
1286,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,7/12/2024 0:00,Standard,123.65,"Accessory,Impulse Item,Accessory",0,2,1
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,12/7/2023 0:00,Express,0,,0,0,0
1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,3/21/2024 0:00,Standard,0,,0,0,0
1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,5/1/2024 0:00,Overnight,0,,0,0,0
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,8/12/2024 0:00,Standard,80.21,"Accessory,Impulse Item,Accessory",0,2,1
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,3/20/2024 0:00,Express,8.99,Impulse Item,0,0,1
1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,1/8/2024 0:00,Standard,63.37,"Impulse Item,Impulse Item,Extended Warranty",1,0,2
1292,56,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,11/18/2023 0:00,Overnight,105.63,"Extended Warranty,Extended Warranty,Extended Warranty",3,0,0
1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,3/31/2024 0:00,Express,21.98,"Extended Warranty,Extended Warranty",2,0,0
1292,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,6/29/2024 0:00,Express,47.2,"Accessory,Impulse Item",0,1,1
1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,10/30/2023 0:00,Express,57.53,"Impulse Item,Extended Warranty",1,0,1
1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,3/6/2024 0:00,Standard,16.04,Impulse Item,0,0,1
1295,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,8/7/2024 0:00,Overnight,0,,0,0,0
1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,10/18/2023 0:00,Express,0,,0,0,0
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,12/23/2023 0:00,Standard,19.74,Impulse Item,0,0,1
1298,34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,11/3/2023 0:00,Express,76.31,"Impulse Item,Extended Warranty",1,0,1
1299,59,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,11/28/2023 0:00,Overnight,53.4,"Impulse Item,Impulse Item,Accessory",0,1,2
1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,4/19/2024 0:00,Overnight,86.54,"Extended Warranty,Accessory",1,1,0
1301,71,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,3/24/2024 0:00,Standard,85.84,"Extended Warranty,Accessory",1,1,0
1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,8/1/2024 0:00,Standard,30.63,"Impulse Item,Accessory",0,1,1
1302,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,8/31/2024 0:00,Express,95.51,"Accessory,Extended Warranty,Accessory",1,2,0
1303,34,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,6/21/2024 0:00,Express,31.39,Impulse Item,0,0,1
1303,34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,6/24/2024 0:00,Express,64.27,"Accessory,Accessory",0,2,0
1304,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,10/24/2023 0:00,Express,0,,0,0,0
1305,24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,11/8/2023 0:00,Overnight,78.2,"Extended Warranty,Impulse Item",1,0,1
1305,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,6/13/2024 0:00,Standard,29.83,Impulse Item,0,0,1
1306,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,10/6/2023 0:00,Overnight,30.16,Impulse Item,0,0,1
1306,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,1/28/2024 0:00,Express,53.16,"Impulse Item,Accessory,Impulse Item",0,1,2
1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,3/18/2024 0:00,Standard,82.51,"Accessory,Impulse Item,Accessory",0,2,1
1307,50,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,5/25/2024 0:00,Express,26.92,"Accessory,Impulse Item",0,1,1
1308,30,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,1/7/2024 0:00,Standard,41.62,"Accessory,Impulse Item",0,1,1
1309,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,4/7/2024 0:00,Overnight,59.35,"Accessory,Accessory,Extended Warranty",1,2,0
1309,40,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,8/24/2024 0:00,Overnight,118.06,"Extended Warranty,Accessory,Extended Warranty",2,1,0
1310,77,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,11/26/2023 0:00,Overnight,55.81,"Accessory,Accessory,Extended Warranty",1,2,0
1310,77,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,8/23/2024 0:00,Standard,0,,0,0,0
1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,8/30/2024 0:00,Express,100.29,"Accessory,Extended Warranty,Accessory",1,2,0
1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,6/13/2024 0:00,Express,118.23,"Accessory,Impulse Item,Accessory",0,2,1
1313,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,1/7/2024 0:00,Express,31.97,Accessory,0,1,0
